filename	number	category	descriptor	width	height	format	bytes	original_filename	source	license	capture_license	keyinfo	source_kind	url
1920x1080/8197_web-screenshots_nps-grand-canyon_dpr1_page2_1920x1080.png	8197	web-screenshots	nps-grand-canyon_dpr1_page2	1920	1080	png	1369744	nps__grand-canyon__1920x1080__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.nps.gov/grca/index.htm
1920x1080/8198_web-screenshots_nps-grca_dpr1_page1_1920x1080.png	8198	web-screenshots	nps-grca_dpr1_page1	1920	1080	png	1696472	nps__grca__1920x1080__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.nps.gov/grca/index.htm
1920x1080/8199_web-screenshots_nps-grca_dpr1_page2_1920x1080.png	8199	web-screenshots	nps-grca_dpr1_page2	1920	1080	png	1360859	nps__grca__1920x1080__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.nps.gov/grca/index.htm
1920x1080/8200_web-screenshots_nps-yellowstone_dpr1_page1_1920x1080.png	8200	web-screenshots	nps-yellowstone_dpr1_page1	1920	1080	png	1449771	nps__yellowstone__1920x1080__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.nps.gov/yell/index.htm
1920x1080/8201_web-screenshots_nps-yellowstone_dpr1_page2_1920x1080.png	8201	web-screenshots	nps-yellowstone_dpr1_page2	1920	1080	png	1909340	nps__yellowstone__1920x1080__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.nps.gov/yell/index.htm
1920x1080/8202_web-screenshots_nps-yosemite_dpr1_page1_1920x1080.png	8202	web-screenshots	nps-yosemite_dpr1_page1	1920	1080	png	1502427	nps__yosemite__1920x1080__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.nps.gov/yose/index.htm
1920x1080/8203_web-screenshots_nps-yosemite_dpr1_page2_1920x1080.png	8203	web-screenshots	nps-yosemite_dpr1_page2	1920	1080	png	1921251	nps__yosemite__1920x1080__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.nps.gov/yose/index.htm
1920x1080/8204_web-screenshots_nps-zion_dpr1_page1_1920x1080.png	8204	web-screenshots	nps-zion_dpr1_page1	1920	1080	png	1900321	nps__zion__1920x1080__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.nps.gov/zion/index.htm
1920x1080/8205_web-screenshots_nps-zion_dpr1_page2_1920x1080.png	8205	web-screenshots	nps-zion_dpr1_page2	1920	1080	png	1689866	nps__zion__1920x1080__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.nps.gov/zion/index.htm
1920x1080/8206_web-screenshots_si-edu-exhibitions_dpr1_page1_1920x1080.png	8206	web-screenshots	si-edu-exhibitions_dpr1_page1	1920	1080	png	150768	si-edu__exhibitions__1920x1080__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.si.edu/exhibitions
1920x1080/8207_web-screenshots_si-edu-exhibitions_dpr1_page2_1920x1080.png	8207	web-screenshots	si-edu-exhibitions_dpr1_page2	1920	1080	png	396771	si-edu__exhibitions__1920x1080__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.si.edu/exhibitions
1920x1080/8208_web-screenshots_usaspending-explorer_dpr1_page1_1920x1080.png	8208	web-screenshots	usaspending-explorer_dpr1_page1	1920	1080	png	77262	usaspending__explorer__1920x1080__dpr1_page1.png	various-web	PD	PD	dpr1|page1	data-cc-or-gov	https://www.usaspending.gov/explorer
1920x1080/8209_web-screenshots_usgs-main-home_dpr1_page1_1920x1080.png	8209	web-screenshots	usgs-main-home_dpr1_page1	1920	1080	png	1210311	usgs-main__home__1920x1080__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.usgs.gov/
1920x1080/8210_web-screenshots_usgs-main-home_dpr1_page2_1920x1080.png	8210	web-screenshots	usgs-main-home_dpr1_page2	1920	1080	png	988549	usgs-main__home__1920x1080__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.usgs.gov/
1920x1080/8211_web-screenshots_usgs-home_dpr1_page1_1920x1080.png	8211	web-screenshots	usgs-home_dpr1_page1	1920	1080	png	1210311	usgs__home__1920x1080__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.usgs.gov/
1920x1080/8212_web-screenshots_usgs-home_dpr1_page2_1920x1080.png	8212	web-screenshots	usgs-home_dpr1_page2	1920	1080	png	988549	usgs__home__1920x1080__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.usgs.gov/
1920x1080/8213_web-screenshots_usgs-topoview_dpr1_page1_1920x1080.png	8213	web-screenshots	usgs-topoview_dpr1_page1	1920	1080	png	816248	usgs__topoview__1920x1080__dpr1_page1.png	various-web	PD	PD	dpr1|page1	map-cc-or-gov	https://ngmdb.usgs.gov/topoview/
1920x1080/8214_web-screenshots_weather-forecast-nyc_dpr1_page1_1920x1080.png	8214	web-screenshots	weather-forecast-nyc_dpr1_page1	1920	1080	png	397565	weather__forecast-nyc__1920x1080__dpr1_page1.png	various-web	PD	PD	dpr1|page1	map-cc-or-gov	https://forecast.weather.gov/MapClick.php?lat=40.7143&lon=-74.006
1920x1080/8215_web-screenshots_weather-forecast-nyc_dpr1_page2_1920x1080.png	8215	web-screenshots	weather-forecast-nyc_dpr1_page2	1920	1080	png	303762	weather__forecast-nyc__1920x1080__dpr1_page2.png	various-web	PD	PD	dpr1|page2	map-cc-or-gov	https://forecast.weather.gov/MapClick.php?lat=40.7143&lon=-74.006
1920x1080/8216_web-screenshots_weatherportal-home_dpr1_page1_1920x1080.png	8216	web-screenshots	weatherportal-home_dpr1_page1	1920	1080	png	566337	weatherportal__home__1920x1080__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.weather.gov/
1920x1080/8217_web-screenshots_whitehouse-briefing_dpr1_page1_1920x1080.png	8217	web-screenshots	whitehouse-briefing_dpr1_page1	1920	1080	png	102122	whitehouse__briefing__1920x1080__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.whitehouse.gov/briefing-room/
1920x1080/8218_web-screenshots_whitehouse-briefing_dpr1_page2_1920x1080.png	8218	web-screenshots	whitehouse-briefing_dpr1_page2	1920	1080	png	123494	whitehouse__briefing__1920x1080__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.whitehouse.gov/briefing-room/
2880x1800/8219_web-screenshots_archive-wayback-search_dpr2_page1_2880x1800.png	8219	web-screenshots	archive-wayback-search_dpr2_page1	2880	1800	png	410078	archive__wayback-search__1440x900__dpr2_page1.png	various-web	PD-tool	PD-tool	dpr2|page1	archive-cc-or-pd	https://web.archive.org/web/20240101000000*/example.com
2880x1800/8220_web-screenshots_archives-exhibits_dpr2_page1_2880x1800.png	8220	web-screenshots	archives-exhibits_dpr2_page1	2880	1800	png	1769586	archives__exhibits__1440x900__dpr2_page1.png	various-web	PD	PD	dpr2|page1	us-gov-pd	https://www.archives.gov/exhibits
2880x1800/8221_web-screenshots_archives-exhibits_dpr2_page2_2880x1800.png	8221	web-screenshots	archives-exhibits_dpr2_page2	2880	1800	png	1045828	archives__exhibits__1440x900__dpr2_page2.png	various-web	PD	PD	dpr2|page2	us-gov-pd	https://www.archives.gov/exhibits
2880x1800/8222_web-screenshots_bls-employment-situation_dpr2_page1_2880x1800.png	8222	web-screenshots	bls-employment-situation_dpr2_page1	2880	1800	png	76096	bls__employment-situation__1440x900__dpr2_page1.png	various-web	PD	PD	dpr2|page1	data-cc-or-gov	https://www.bls.gov/news.release/empsit.toc.htm
2880x1800/8223_web-screenshots_climate-gov-home_dpr2_page1_2880x1800.png	8223	web-screenshots	climate-gov-home_dpr2_page1	2880	1800	png	1967108	climate-gov__home__1440x900__dpr2_page1.png	various-web	PD	PD	dpr2|page1	us-gov-pd	https://www.climate.gov/
2880x1800/8224_web-screenshots_climate-gov-home_dpr2_page2_2880x1800.png	8224	web-screenshots	climate-gov-home_dpr2_page2	2880	1800	png	2063751	climate-gov__home__1440x900__dpr2_page2.png	various-web	PD	PD	dpr2|page2	us-gov-pd	https://www.climate.gov/
2880x1800/8225_web-screenshots_datagov-catalog_dpr2_page1_2880x1800.png	8225	web-screenshots	datagov-catalog_dpr2_page1	2880	1800	png	341316	datagov__catalog__1440x900__dpr2_page1.png	various-web	PD	PD	dpr2|page1	data-cc-or-gov	https://catalog.data.gov/dataset?q=climate
2880x1800/8226_web-screenshots_datagov-catalog_dpr2_page2_2880x1800.png	8226	web-screenshots	datagov-catalog_dpr2_page2	2880	1800	png	387712	datagov__catalog__1440x900__dpr2_page2.png	various-web	PD	PD	dpr2|page2	data-cc-or-gov	https://catalog.data.gov/dataset?q=climate
2880x1800/8227_web-screenshots_federalreserve-data_dpr2_page1_2880x1800.png	8227	web-screenshots	federalreserve-data_dpr2_page1	2880	1800	png	727277	federalreserve__data__1440x900__dpr2_page1.png	various-web	PD	PD	dpr2|page1	data-cc-or-gov	https://www.federalreserve.gov/data.htm
2880x1800/8228_web-screenshots_gutenberg-top_dpr2_page1_2880x1800.png	8228	web-screenshots	gutenberg-top_dpr2_page1	2880	1800	png	556796	gutenberg__top__1440x900__dpr2_page1.png	various-web	PD	PD	dpr2|page1	archive-cc-or-pd	https://www.gutenberg.org/browse/scores/top
2880x1800/8229_web-screenshots_gutenberg-top_dpr2_page2_2880x1800.png	8229	web-screenshots	gutenberg-top_dpr2_page2	2880	1800	png	638620	gutenberg__top__1440x900__dpr2_page2.png	various-web	PD	PD	dpr2|page2	archive-cc-or-pd	https://www.gutenberg.org/browse/scores/top
2880x1800/8230_web-screenshots_lkml-lists-index_dpr2_page1_2880x1800.png	8230	web-screenshots	lkml-lists-index_dpr2_page1	2880	1800	png	478931	lkml__lists-index__1440x900__dpr2_page1.png	various-web	Mailing-list-PD	Mailing-list-PD	dpr2|page1	forum-pd	https://lkml.org/lkml/2024/12/1
2880x1800/8231_web-screenshots_lkml-lists-index_dpr2_page2_2880x1800.png	8231	web-screenshots	lkml-lists-index_dpr2_page2	2880	1800	png	559578	lkml__lists-index__1440x900__dpr2_page2.png	various-web	Mailing-list-PD	Mailing-list-PD	dpr2|page2	forum-pd	https://lkml.org/lkml/2024/12/1
2880x1800/8232_web-screenshots_loc-exhibitions_dpr2_page1_2880x1800.png	8232	web-screenshots	loc-exhibitions_dpr2_page1	2880	1800	png	1333621	loc__exhibitions__1440x900__dpr2_page1.png	various-web	PD	PD	dpr2|page1	us-gov-pd	https://www.loc.gov/exhibits/
2880x1800/8233_web-screenshots_loc-exhibits_dpr2_page1_2880x1800.png	8233	web-screenshots	loc-exhibits_dpr2_page1	2880	1800	png	1333621	loc__exhibits__1440x900__dpr2_page1.png	various-web	PD	PD	dpr2|page1	us-gov-pd	https://www.loc.gov/exhibits/
2880x1800/8234_web-screenshots_loc-pictures_dpr2_page1_2880x1800.png	8234	web-screenshots	loc-pictures_dpr2_page1	2880	1800	png	901466	loc__pictures__1440x900__dpr2_page1.png	various-web	PD	PD	dpr2|page1	us-gov-pd	https://www.loc.gov/pictures/
2880x1800/8235_web-screenshots_loc-pictures_dpr2_page2_2880x1800.png	8235	web-screenshots	loc-pictures_dpr2_page2	2880	1800	png	839903	loc__pictures__1440x900__dpr2_page2.png	various-web	PD	PD	dpr2|page2	us-gov-pd	https://www.loc.gov/pictures/
2880x1800/8236_web-screenshots_nasa-artemis_dpr2_page1_2880x1800.png	8236	web-screenshots	nasa-artemis_dpr2_page1	2880	1800	png	2032360	nasa__artemis__1440x900__dpr2_page1.png	various-web	PD	PD	dpr2|page1	us-gov-pd	https://www.nasa.gov/humans-in-space/artemis/
2880x1800/8237_web-screenshots_nasa-artemis_dpr2_page2_2880x1800.png	8237	web-screenshots	nasa-artemis_dpr2_page2	2880	1800	png	4247540	nasa__artemis__1440x900__dpr2_page2.png	various-web	PD	PD	dpr2|page2	us-gov-pd	https://www.nasa.gov/humans-in-space/artemis/
2880x1800/8238_web-screenshots_nasa-home_dpr2_page1_2880x1800.png	8238	web-screenshots	nasa-home_dpr2_page1	2880	1800	png	2525372	nasa__home__1440x900__dpr2_page1.png	various-web	PD	PD	dpr2|page1	us-gov-pd	https://www.nasa.gov/
2880x1800/8239_web-screenshots_nasa-home_dpr2_page2_2880x1800.png	8239	web-screenshots	nasa-home_dpr2_page2	2880	1800	png	2818908	nasa__home__1440x900__dpr2_page2.png	various-web	PD	PD	dpr2|page2	us-gov-pd	https://www.nasa.gov/
2880x1800/8240_web-screenshots_nasa-image-of-day_dpr2_page1_2880x1800.png	8240	web-screenshots	nasa-image-of-day_dpr2_page1	2880	1800	png	5013142	nasa__image-of-day__1440x900__dpr2_page1.png	various-web	PD	PD	dpr2|page1	us-gov-pd	https://www.nasa.gov/image-of-the-day/
2880x1800/8241_web-screenshots_nasa-image-of-day_dpr2_page2_2880x1800.png	8241	web-screenshots	nasa-image-of-day_dpr2_page2	2880	1800	png	6723426	nasa__image-of-day__1440x900__dpr2_page2.png	various-web	PD	PD	dpr2|page2	us-gov-pd	https://www.nasa.gov/image-of-the-day/
2880x1800/8242_web-screenshots_nasa-missions_dpr2_page1_2880x1800.png	8242	web-screenshots	nasa-missions_dpr2_page1	2880	1800	png	1699935	nasa__missions__1440x900__dpr2_page1.png	various-web	PD	PD	dpr2|page1	us-gov-pd	https://www.nasa.gov/missions/
2880x1800/8243_web-screenshots_nasa-missions_dpr2_page2_2880x1800.png	8243	web-screenshots	nasa-missions_dpr2_page2	2880	1800	png	1308424	nasa__missions__1440x900__dpr2_page2.png	various-web	PD	PD	dpr2|page2	us-gov-pd	https://www.nasa.gov/missions/
2880x1800/8244_web-screenshots_nasa-news_dpr2_page1_2880x1800.png	8244	web-screenshots	nasa-news_dpr2_page1	2880	1800	png	3588496	nasa__news__1440x900__dpr2_page1.png	various-web	PD	PD	dpr2|page1	us-gov-pd	https://www.nasa.gov/news/
2880x1800/8245_web-screenshots_nasa-news_dpr2_page2_2880x1800.png	8245	web-screenshots	nasa-news_dpr2_page2	2880	1800	png	2497361	nasa__news__1440x900__dpr2_page2.png	various-web	PD	PD	dpr2|page2	us-gov-pd	https://www.nasa.gov/news/
2880x1800/8246_web-screenshots_nasa-webb_dpr2_page1_2880x1800.png	8246	web-screenshots	nasa-webb_dpr2_page1	2880	1800	png	2940632	nasa__webb__1440x900__dpr2_page1.png	various-web	PD	PD	dpr2|page1	us-gov-pd	https://science.nasa.gov/mission/webb/
2880x1800/8247_web-screenshots_nasa-webb_dpr2_page2_2880x1800.png	8247	web-screenshots	nasa-webb_dpr2_page2	2880	1800	png	960839	nasa__webb__1440x900__dpr2_page2.png	various-web	PD	PD	dpr2|page2	us-gov-pd	https://science.nasa.gov/mission/webb/
2880x1800/8248_web-screenshots_nih-recipes-keep-the-beat_dpr2_page1_2880x1800.png	8248	web-screenshots	nih-recipes-keep-the-beat_dpr2_page1	2880	1800	png	256231	nih-recipes__keep-the-beat__1440x900__dpr2_page1.png	various-web	PD	PD	dpr2|page1	howto-cc-pd	https://www.nhlbi.nih.gov/health/educational/lose_wt/eat/recipes.htm
2880x1800/8249_web-screenshots_nih-home_dpr2_page1_2880x1800.png	8249	web-screenshots	nih-home_dpr2_page1	2880	1800	png	2440286	nih__home__1440x900__dpr2_page1.png	various-web	PD	PD	dpr2|page1	us-gov-pd	https://www.nih.gov/
2880x1800/8250_web-screenshots_nih-home_dpr2_page2_2880x1800.png	8250	web-screenshots	nih-home_dpr2_page2	2880	1800	png	2801478	nih__home__1440x900__dpr2_page2.png	various-web	PD	PD	dpr2|page2	us-gov-pd	https://www.nih.gov/
2880x1800/8251_web-screenshots_noaa-home_dpr2_page1_2880x1800.png	8251	web-screenshots	noaa-home_dpr2_page1	2880	1800	png	4007286	noaa__home__1440x900__dpr2_page1.png	various-web	PD	PD	dpr2|page1	us-gov-pd	https://www.noaa.gov/
2880x1800/8252_web-screenshots_nps-grand-canyon_dpr2_page1_2880x1800.png	8252	web-screenshots	nps-grand-canyon_dpr2_page1	2880	1800	png	3845979	nps__grand-canyon__1440x900__dpr2_page1.png	various-web	PD	PD	dpr2|page1	us-gov-pd	https://www.nps.gov/grca/index.htm
2880x1800/8253_web-screenshots_nps-grand-canyon_dpr2_page2_2880x1800.png	8253	web-screenshots	nps-grand-canyon_dpr2_page2	2880	1800	png	3878821	nps__grand-canyon__1440x900__dpr2_page2.png	various-web	PD	PD	dpr2|page2	us-gov-pd	https://www.nps.gov/grca/index.htm
2880x1800/8254_web-screenshots_nps-yellowstone_dpr2_page1_2880x1800.png	8254	web-screenshots	nps-yellowstone_dpr2_page1	2880	1800	png	2457600	nps__yellowstone__1440x900__dpr2_page1.png	various-web	PD	PD	dpr2|page1	us-gov-pd	https://www.nps.gov/yell/index.htm
2880x1800/8255_web-screenshots_nps-yellowstone_dpr2_page2_2880x1800.png	8255	web-screenshots	nps-yellowstone_dpr2_page2	2880	1800	png	5701082	nps__yellowstone__1440x900__dpr2_page2.png	various-web	PD	PD	dpr2|page2	us-gov-pd	https://www.nps.gov/yell/index.htm
2880x1800/8256_web-screenshots_nps-yose_dpr2_page1_2880x1800.png	8256	web-screenshots	nps-yose_dpr2_page1	2880	1800	png	2608390	nps__yose__1440x900__dpr2_page1.png	various-web	PD	PD	dpr2|page1	us-gov-pd	https://www.nps.gov/yose/index.htm
2880x1800/8257_web-screenshots_nps-yose_dpr2_page2_2880x1800.png	8257	web-screenshots	nps-yose_dpr2_page2	2880	1800	png	5118121	nps__yose__1440x900__dpr2_page2.png	various-web	PD	PD	dpr2|page2	us-gov-pd	https://www.nps.gov/yose/index.htm
2880x1800/8258_web-screenshots_nps-yosemite_dpr2_page1_2880x1800.png	8258	web-screenshots	nps-yosemite_dpr2_page1	2880	1800	png	2603374	nps__yosemite__1440x900__dpr2_page1.png	various-web	PD	PD	dpr2|page1	us-gov-pd	https://www.nps.gov/yose/index.htm
2880x1800/8259_web-screenshots_nps-yosemite_dpr2_page2_2880x1800.png	8259	web-screenshots	nps-yosemite_dpr2_page2	2880	1800	png	5118242	nps__yosemite__1440x900__dpr2_page2.png	various-web	PD	PD	dpr2|page2	us-gov-pd	https://www.nps.gov/yose/index.htm
2880x1800/8260_web-screenshots_nps-zion_dpr2_page1_2880x1800.png	8260	web-screenshots	nps-zion_dpr2_page1	2880	1800	png	3818627	nps__zion__1440x900__dpr2_page1.png	various-web	PD	PD	dpr2|page1	us-gov-pd	https://www.nps.gov/zion/index.htm
2880x1800/8261_web-screenshots_nps-zion_dpr2_page2_2880x1800.png	8261	web-screenshots	nps-zion_dpr2_page2	2880	1800	png	4917639	nps__zion__1440x900__dpr2_page2.png	various-web	PD	PD	dpr2|page2	us-gov-pd	https://www.nps.gov/zion/index.htm
2880x1800/8262_web-screenshots_si-edu-exhibitions_dpr2_page1_2880x1800.png	8262	web-screenshots	si-edu-exhibitions_dpr2_page1	2880	1800	png	129587	si-edu__exhibitions__1440x900__dpr2_page1.png	various-web	PD	PD	dpr2|page1	us-gov-pd	https://www.si.edu/exhibitions
2880x1800/8263_web-screenshots_si-edu-exhibitions_dpr2_page2_2880x1800.png	8263	web-screenshots	si-edu-exhibitions_dpr2_page2	2880	1800	png	2863399	si-edu__exhibitions__1440x900__dpr2_page2.png	various-web	PD	PD	dpr2|page2	us-gov-pd	https://www.si.edu/exhibitions
2880x1800/8264_web-screenshots_usaspending-explorer_dpr2_page1_2880x1800.png	8264	web-screenshots	usaspending-explorer_dpr2_page1	2880	1800	png	150289	usaspending__explorer__1440x900__dpr2_page1.png	various-web	PD	PD	dpr2|page1	data-cc-or-gov	https://www.usaspending.gov/explorer
2880x1800/8265_web-screenshots_usgs-main-home_dpr2_page1_2880x1800.png	8265	web-screenshots	usgs-main-home_dpr2_page1	2880	1800	png	2832824	usgs-main__home__1440x900__dpr2_page1.png	various-web	PD	PD	dpr2|page1	us-gov-pd	https://www.usgs.gov/
2880x1800/8266_web-screenshots_usgs-main-home_dpr2_page2_2880x1800.png	8266	web-screenshots	usgs-main-home_dpr2_page2	2880	1800	png	915728	usgs-main__home__1440x900__dpr2_page2.png	various-web	PD	PD	dpr2|page2	us-gov-pd	https://www.usgs.gov/
2880x1800/8267_web-screenshots_usgs-topoview_dpr2_page1_2880x1800.png	8267	web-screenshots	usgs-topoview_dpr2_page1	2880	1800	png	1578295	usgs__topoview__1440x900__dpr2_page1.png	various-web	PD	PD	dpr2|page1	map-cc-or-gov	https://ngmdb.usgs.gov/topoview/
2880x1800/8268_web-screenshots_weather-forecast-nyc_dpr2_page1_2880x1800.png	8268	web-screenshots	weather-forecast-nyc_dpr2_page1	2880	1800	png	691926	weather__forecast-nyc__1440x900__dpr2_page1.png	various-web	PD	PD	dpr2|page1	map-cc-or-gov	https://forecast.weather.gov/MapClick.php?lat=40.7143&lon=-74.006
2880x1800/8269_web-screenshots_weather-forecast-nyc_dpr2_page2_2880x1800.png	8269	web-screenshots	weather-forecast-nyc_dpr2_page2	2880	1800	png	1040462	weather__forecast-nyc__1440x900__dpr2_page2.png	various-web	PD	PD	dpr2|page2	map-cc-or-gov	https://forecast.weather.gov/MapClick.php?lat=40.7143&lon=-74.006
2880x1800/8270_web-screenshots_weatherportal-home_dpr2_page1_2880x1800.png	8270	web-screenshots	weatherportal-home_dpr2_page1	2880	1800	png	1364896	weatherportal__home__1440x900__dpr2_page1.png	various-web	PD	PD	dpr2|page1	us-gov-pd	https://www.weather.gov/
375x667/8271_web-screenshots_archive-wayback-search_dpr1_page1_375x667.png	8271	web-screenshots	archive-wayback-search_dpr1_page1	375	667	png	43761	archive__wayback-search__375x667__dpr1_page1.png	various-web	PD-tool	PD-tool	dpr1|page1	archive-cc-or-pd	https://web.archive.org/web/20240101000000*/example.com
375x667/8272_web-screenshots_archives-exhibits_dpr1_page1_375x667.png	8272	web-screenshots	archives-exhibits_dpr1_page1	375	667	png	136188	archives__exhibits__375x667__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.archives.gov/exhibits
375x667/8273_web-screenshots_archives-exhibits_dpr1_page2_375x667.png	8273	web-screenshots	archives-exhibits_dpr1_page2	375	667	png	150829	archives__exhibits__375x667__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.archives.gov/exhibits
375x667/8274_web-screenshots_bls-employment-situation_dpr1_page1_375x667.png	8274	web-screenshots	bls-employment-situation_dpr1_page1	375	667	png	15077	bls__employment-situation__375x667__dpr1_page1.png	various-web	PD	PD	dpr1|page1	data-cc-or-gov	https://www.bls.gov/news.release/empsit.toc.htm
375x667/8275_web-screenshots_climate-gov-home_dpr1_page1_375x667.png	8275	web-screenshots	climate-gov-home_dpr1_page1	375	667	png	132434	climate-gov__home__375x667__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.climate.gov/
375x667/8276_web-screenshots_climate-gov-home_dpr1_page2_375x667.png	8276	web-screenshots	climate-gov-home_dpr1_page2	375	667	png	65817	climate-gov__home__375x667__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.climate.gov/
375x667/8277_web-screenshots_datagov-catalog_dpr1_page1_375x667.png	8277	web-screenshots	datagov-catalog_dpr1_page1	375	667	png	47559	datagov__catalog__375x667__dpr1_page1.png	various-web	PD	PD	dpr1|page1	data-cc-or-gov	https://catalog.data.gov/dataset?q=climate
375x667/8278_web-screenshots_datagov-catalog_dpr1_page2_375x667.png	8278	web-screenshots	datagov-catalog_dpr1_page2	375	667	png	53202	datagov__catalog__375x667__dpr1_page2.png	various-web	PD	PD	dpr1|page2	data-cc-or-gov	https://catalog.data.gov/dataset?q=climate
375x667/8279_web-screenshots_federalreserve-data_dpr1_page1_375x667.png	8279	web-screenshots	federalreserve-data_dpr1_page1	375	667	png	60605	federalreserve__data__375x667__dpr1_page1.png	various-web	PD	PD	dpr1|page1	data-cc-or-gov	https://www.federalreserve.gov/data.htm
375x667/8280_web-screenshots_gutenberg-top_dpr1_page1_375x667.png	8280	web-screenshots	gutenberg-top_dpr1_page1	375	667	png	59160	gutenberg__top__375x667__dpr1_page1.png	various-web	PD	PD	dpr1|page1	archive-cc-or-pd	https://www.gutenberg.org/browse/scores/top
375x667/8281_web-screenshots_gutenberg-top_dpr1_page2_375x667.png	8281	web-screenshots	gutenberg-top_dpr1_page2	375	667	png	73777	gutenberg__top__375x667__dpr1_page2.png	various-web	PD	PD	dpr1|page2	archive-cc-or-pd	https://www.gutenberg.org/browse/scores/top
375x667/8282_web-screenshots_lkml-lists-index_dpr1_page1_375x667.png	8282	web-screenshots	lkml-lists-index_dpr1_page1	375	667	png	39603	lkml__lists-index__375x667__dpr1_page1.png	various-web	Mailing-list-PD	Mailing-list-PD	dpr1|page1	forum-pd	https://lkml.org/lkml/2024/12/1
375x667/8283_web-screenshots_lkml-lists-index_dpr1_page2_375x667.png	8283	web-screenshots	lkml-lists-index_dpr1_page2	375	667	png	54805	lkml__lists-index__375x667__dpr1_page2.png	various-web	Mailing-list-PD	Mailing-list-PD	dpr1|page2	forum-pd	https://lkml.org/lkml/2024/12/1
